,yspall,log10_phi0,eta,Dcj
r60um_tpl695,0.0037812128198094,-2.6223707042172704,0.0004620035819276,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl696,0.0042669883737236,-2.575379401479924,0.0006856165691129,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl697,0.0038407571333456,-2.630472650410871,0.0003131628708307,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl698,0.000924853891415,-2.6802585138696413,0.0006999375869235,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl699,0.0028202404397028,-2.676952718616709,0.0006458281148452,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl700,0.0008735700858047,-3.1905601679373685,0.0003164617105039,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl701,0.0038670397393787,-3.0814153035364225,0.0009361990583488,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl702,0.0046821240321245,-3.166522896713557,0.0003560278097701,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl703,0.0022361898173838,-2.6836971828357754,0.000961547813568,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl704,0.0043831784651223,-3.501925171596297,0.0004707874159023,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl705,0.0035937633145637,-3.4967080571944633,0.0008980875501527,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl706,0.0041724678611197,-3.29448584068806,0.0004633759784449,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl707,0.0047424336497313,-3.4213722814848477,0.0009299812468592,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl708,0.0007219926960912,-2.9834307672356015,0.0009248545264947,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl709,0.0017004999678851,-3.3622853630335547,0.000681403389964,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl710,0.0033785371719912,-2.6846437948399644,0.0004429871165976,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl711,0.002082735718463,-3.583523713604905,0.0007155372553884,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl712,0.0045887425829928,-3.480265757679994,0.0003257675175046,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl713,0.0036219964092585,-3.4842606429408995,0.0007527845642248,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl714,0.0004662055125535,-3.511083730213068,0.0004836602189118,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl715,0.004656731351746,-3.2086045382443773,0.0004327772202232,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl716,0.0004181504149803,-3.5539890901732525,0.0007889668905181,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl717,0.0033358292003512,-2.7603605838950607,0.0007057086196442,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl718,0.000568781047952,-3.160272362904318,0.0006514529882394,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl719,0.0016453149751821,-2.9026873118335965,0.0007154597393179,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl720,0.0042866879606763,-3.6057630555507743,0.0004370281263561,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl721,0.0034314086439553,-3.504708448061707,0.0002853745892556,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl722,0.0018301939428446,-2.5147443300690973,0.0008168923434712,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl723,0.0015387517469332,-3.7367166861487218,0.000675174975853,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl724,0.0039229297773116,-3.073281004979848,0.0007829673915971,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl725,0.0030462229309885,-2.627779322826889,0.0004236765467942,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl726,0.0029050550781339,-3.155594779536404,0.0004373217446188,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl727,0.0024069870803719,-3.257632898094539,0.0005371856244366,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl728,0.0026236332885406,-3.5195420965586357,0.0008058453138909,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl729,0.0005808885329452,-3.4853274726121577,0.0003275853011119,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl730,0.0011898975226476,-2.5489694951873867,0.0006070764757362,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl731,0.0042883975850802,-3.190240363764685,0.0005029339590403,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl732,0.0044055007328533,-3.0949525676881735,0.0009488385017343,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl733,0.004662934426328,-3.311177183925696,0.0006792395399852,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl734,0.0015532258516795,-2.8801621946238507,0.0006959766039699,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl735,0.0047966844370927,-3.3888182974373824,0.0007466380342695,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl736,0.0025713000829409,-2.6803596943352277,0.0005837960127049,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl737,0.0026944792587126,-3.721110052101138,0.0009029468893169,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl738,0.0040498438195184,-3.0620970674846815,0.0007025499053427,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl739,0.0031792982345463,-2.6059791661575606,0.0002705186909523,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl740,0.0008280451298318,-3.208289014671758,0.0009958712654316,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl741,0.0006632032667612,-3.5521385976326374,0.0003932133732737,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl742,0.001569476149893,-3.244007239424702,0.0003052979408035,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl743,0.0031295462994461,-2.5717335517263074,0.000339534462255,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl744,0.0010162464932352,-3.352431155929034,0.0005126639922941,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl745,0.0023886589479516,-3.60349616332692,0.000689259019599,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl746,0.0017678892158549,-3.2997243490749653,0.0006616639036247,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl747,0.002047499946642,-2.761073715240073,0.000565490624045,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl748,0.0029056932265615,-3.385876956391021,0.0006441651840955,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl749,0.0036731639130851,-3.420954610549461,0.0003955288876401,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl750,0.0049766608453548,-3.1735576490032624,0.0007714831405703,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl751,0.0010437982717524,-2.810534970338358,0.0006460182530594,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl752,0.0007907519305116,-3.1242584503329542,0.0009144756890308,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl753,0.0049511840981714,-3.4551749637027505,0.0008896017738543,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl754,0.0006433360986735,-2.9616499078873515,0.0004738044980137,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl755,0.0004920822606765,-2.5730785047999563,0.0005562498015509,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl756,0.001125526237725,-3.654614954726707,0.0009648198454749,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl757,0.0007031255363875,-2.6040554786929047,0.000908254070562,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl758,0.001957826353651,-3.3046194779212876,0.0007317510082917,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl759,0.0022883048946928,-2.8450937280295028,0.000346866783602,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl760,0.0031588300210623,-2.635060927780766,0.0005927487108206,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl761,0.0025685320759934,-3.6236197065459144,0.0002898176680411,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl762,0.0030698733384711,-2.4264370529819876,0.0005264128680943,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl763,0.0030926678355764,-3.0419885085628415,0.0006243694133241,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl764,0.0007647119088204,-2.6237150019368425,0.0009879813933679,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl765,0.0026211800787955,-2.654453594203309,0.0008578929341832,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl766,0.0049275902238677,-3.197223720021644,0.0006713412041377,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl767,0.0030899547079467,-2.695230260682039,0.0006172580203764,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl768,0.0006714104988352,-2.4849207605614945,0.0006818871805385,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl769,0.0012019420238001,-3.141398978386583,0.0007293454531793,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl770,0.0028293899305802,-2.551798358565716,0.000498476199828,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl771,0.0029593644213487,-2.76142326927258,0.0004101757230211,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl772,0.0007376198367557,-3.1993547824511115,0.0004846257438881,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl773,0.0024787406617659,-3.3443196617897195,0.0005669279003473,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl774,0.00254973417619,-3.728780224999196,0.0007860844270922,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl775,0.0044734648250896,-2.611479716641246,0.000514215566197,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl776,0.0016522403030204,-2.9404470286407154,0.0008000045342315,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl777,0.0018849961605936,-3.769907195526481,0.0009989752610495,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl778,0.0028948141060307,-3.010564397009822,0.0007848715498432,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl779,0.0012988354510391,-3.369718775463057,0.0005268014331395,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl780,0.0026941561736654,-3.041193823714569,0.0003409776908518,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl781,0.0017405393620149,-3.0826586207840183,0.0005378302191904,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl782,0.003848414354654,-3.712635862346707,0.000817626127327,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl783,0.0014274838446854,-2.457469215264261,0.0002920869207334,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl784,0.0043603142146766,-2.5556781313877632,0.0007589552247482,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl785,0.004267205336317,-3.5664755346586756,0.0006356091436575,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl786,0.0031777620180752,-3.032687847803428,0.0006181711798207,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl787,0.0007496242463566,-3.2360613776712155,0.0003560435821867,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl788,0.0010856517739021,-3.0118205658985,0.0008556439682686,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl789,0.0010580897060796,-3.7606810291233095,0.0006651617083229,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl790,0.000888426069818,-2.64644532238268,0.0004423146811264,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl791,0.0043672525068397,-3.524180892539813,0.0004926245731899,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl792,0.0031455352471979,-2.511652007057335,0.0007433693383738,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl793,0.001876637022702,-3.4593353236850146,0.0008151379277644,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl794,0.0044955570192902,-2.4609109914545844,0.0008900246455942,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl795,0.0048963420691715,-3.274205675766789,0.0005063180863242,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl796,0.0034478904438587,-2.6588012704132593,0.0004675862122008,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl797,0.0031839315143451,-3.105478641708592,0.0004919883049921,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl798,0.0005988978504381,-3.537625110809809,0.0006804271947643,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl799,0.0010688883174127,-2.842565106439314,0.0009464889277343,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl800,0.0045815414608579,-3.795910980542261,0.0009822283268237,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl801,0.0015208450560125,-3.5092610813347145,0.0003137395714148,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl802,0.0011588287723841,-3.339729596567818,0.0009991819566008,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl803,0.0049491019752674,-3.2839725860445137,0.0004626546342115,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl804,0.0030559352813636,-2.4634269706757124,0.0008822072960111,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl805,0.0008444810600635,-3.0065778587739165,0.00076954576238,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl806,0.0023242726997801,-3.624608042502416,0.0005374348225179,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl807,0.0008345908610208,-2.609430374324791,0.000949184422787,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl808,0.0005264482987964,-3.751321374517987,0.0005508740203058,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl809,0.0018554927550998,-3.5401940762701263,0.0003842285123736,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl810,0.0009694424476235,-3.08412961076995,0.0009663560674841,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl811,0.0019901043500542,-2.4988615316599745,0.0003029694464512,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl812,0.0006085018317714,-2.4575590413704873,0.000699250660051,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl813,0.0016553090570815,-2.718827171736768,0.0009865598180138,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl814,0.0011647432350135,-2.4132480603681485,0.0004298970696454,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl815,0.0021197064560561,-2.655662635185246,0.000485356462537,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl816,0.0005269025042249,-3.2363606112248524,0.0005655666441972,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl817,0.0011477681867379,-3.467774460682801,0.0009718698869421,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl818,0.0039166451766435,-3.62227190683919,0.0007230295400416,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl819,0.0017860080546024,-2.5482404950453015,0.0008787351669161,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl820,0.0008361298698793,-3.305505211948906,0.0005973694241745,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl821,0.0042621384851682,-3.4999983978547853,0.0004546857132024,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl822,0.0011823478318117,-2.7290257603959613,0.0007298734402867,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl823,0.0030643978592028,-3.566289135297957,0.0008976882086962,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl824,0.0043429365749469,-3.1341157898777383,0.0004436624405442,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl825,0.000676473481411,-2.8385847996286837,0.0003311135893749,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl826,0.0024082793381686,-2.693225941853051,0.0003711331577266,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl827,0.0007027841111422,-3.361241970706818,0.0004114842702864,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl828,0.0044164545820705,-2.845363678359091,0.0007887175574491,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl829,0.0004074684356687,-2.9253459192590983,0.0007484986801475,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl830,0.0005011832872494,-3.41748940470086,0.0008916450914913,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl831,0.0024340336708458,-3.601196383901369,0.0007327404807213,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl832,0.0030559011922954,-3.740064516619145,0.00096116892222,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl833,0.0009828951592162,-2.603531243891061,0.0003424582993418,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl834,0.0033610791761221,-3.573033185235579,0.0009439178815895,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl835,0.0026152116216279,-3.088103117194648,0.0003598907665287,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl836,0.0016442786203878,-2.703047438158565,0.0008520390208062,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl837,0.0021547083777213,-3.071251559784646,0.0004626853281772,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl838,0.0026477151576503,-2.7566448187964054,0.0004819518051093,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl839,0.0027699126277501,-3.4607593639354883,0.0003216126566335,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl840,0.0010595795863307,-2.579837637272531,0.0006064207116272,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl841,0.0019236725969597,-3.2508323422054097,0.0009908600491839,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl842,0.0027672601537359,-3.092898400989597,0.000885923433456,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl843,0.0005273258865479,-2.9556835174292164,0.0002857985309789,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl844,0.0004512203027207,-3.712599641891393,0.0007561374586417,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl845,0.002537867594269,-3.2239630572428877,0.000750718600907,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl846,0.0018083924856394,-3.4496758245298116,0.0009468290862968,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl847,0.004635565305622,-3.0453758675287212,0.0005303793670785,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl848,0.0044545840449025,-2.549658411721368,0.0009090109254439,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl849,0.002766117664808,-2.518007281939077,0.0002864349636231,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl850,0.0007979566021099,-2.457722203352069,0.0006662758726959,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl851,0.0028178812279572,-2.732642131993372,0.0007743374001714,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl852,0.0030857226917325,-2.4537619523348484,0.0005918300739128,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl853,0.0042681848805265,-2.5796507884798348,0.0004956091494957,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl854,0.0017183829160518,-3.717721964994699,0.0005586077254225,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl855,0.0024378083857194,-2.678148620745298,0.0003780132151774,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl856,0.0014432286920759,-2.8191415831390745,0.0008040163618497,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl857,0.0013115482809965,-2.688903516945393,0.0008522480214966,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl858,0.0009207672918771,-3.271239879368288,0.000673519745441,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl859,0.0020046039899258,-3.1389709589816746,0.0003275350992125,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl860,0.0012458478379813,-3.731268889509842,0.0006905007096806,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl861,0.0019790482168181,-2.660241609868404,0.0004525993609059,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl862,0.0014745282824595,-2.4425711533792045,0.000990069283604,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl863,0.0024959905927035,-3.109123610107024,0.0002729710207413,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl864,0.0045146203361139,-2.842650139340801,0.0005068684415828,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl865,0.0048664692548265,-2.644900845152132,0.0004084856927739,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl866,0.0006478203213508,-3.6284364581298343,0.0005880752323375,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl867,0.0014762981785219,-3.1686320369635026,0.000305447577177,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl868,0.0034523913479925,-2.68415347542311,0.0006982419557566,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl869,0.0038825944290152,-2.7840341691871577,0.0005782991182196,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl870,0.0018805726204476,-2.8726562735485146,0.0003899150107265,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl871,0.001552114148208,-3.649010627517318,0.0009145245741933,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl872,0.0038017294164872,-2.403720312398936,0.0003894312094316,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl873,0.0006160139702308,-2.9742635686501835,0.0006556357577893,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl874,0.0022543120291392,-3.739737494885579,0.0008449921297126,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl875,0.0044406986344479,-2.639454739492522,0.0004558835234638,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl876,0.0033126024861027,-3.140389998740622,0.0007852302252741,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl877,0.0036542110482556,-2.5859260484223148,0.0003980530868818,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl878,0.0048458057457562,-3.739925314556072,0.0006962071422498,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl879,0.0023052089125572,-2.670423980830459,0.0003340648980974,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl880,0.0005333533806783,-2.418714519065152,0.0005733619095714,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl881,0.0040346502974609,-3.2963994087332793,0.0004825898665722,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl882,0.0014822816607467,-3.0997976749159037,0.0006570974238691,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl883,0.0039968292984228,-2.670962690993503,0.0007619689309789,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl884,0.0049603325629701,-3.0813883724174493,0.0008375872143948,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl885,0.0021399072426247,-3.431374744602489,0.000606268992126,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl886,0.0042848038684662,-2.4662156462184406,0.0007052520464943,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl887,0.0014631160080586,-3.5952190916828997,0.0009366694241387,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl888,0.0006094713381216,-2.6614819859154855,0.0009164548374436,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl889,0.0024567929903094,-2.4208715941210004,0.0007071660813324,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl890,0.0037777429583383,-3.642416157242625,0.0004725469540723,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl891,0.0016000742195889,-3.1867614865361342,0.000955185959962,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl892,0.0039816481138543,-2.5701709114735305,0.0003291667641123,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl893,0.0041076791209959,-2.6206546324942264,0.000318548963831,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl894,0.0026302086005365,-2.477289625948492,0.0005072416990599,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl895,0.004701155655228,-2.8940485861719836,0.0007561181941879,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl896,0.0049533952529204,-3.7537502720802345,0.0005983633497129,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl897,0.0025036657218201,-3.788740683018523,0.0007247536687447,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl898,0.0035608848528441,-3.778270744427167,0.0008955390268342,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl899,0.0028027800366556,-3.374419141175404,0.0006762300000451,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl900,0.0031867741832816,-3.769819977582969,0.0006659807391821,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl901,0.0037250803045124,-2.890960181355491,0.0009299155220553,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl902,0.0037506887270967,-2.8896834244380196,0.0004412480351753,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl903,0.0028492300827731,-2.443427331196129,0.0008910668378895,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl904,0.0013955238666398,-3.618314169293329,0.0006904140458573,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl905,0.0011530825322467,-2.942324726196773,0.0005399018145709,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl906,0.0033165650031721,-2.431362886894034,0.0009483942554368,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl907,0.0040547137392702,-2.6651236629430857,0.0008877509088793,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl908,0.004635664341013,-3.278807782488288,0.0006356804809001,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl909,0.0029541297617937,-3.158450791922744,0.0003995980424656,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl910,0.0022657537566356,-3.28988936969987,0.0009032230572638,'55.0 percentile dcj 0.878 cm us**-1'
r60um_tpl911,0.0010914350962293,-2.679778556351824,0.0008219869694974,'50.0 percentile dcj 0.878 cm us**-1'
r60um_tpl912,0.0034529051143962,-3.6883066044735258,0.0008155151582454,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl913,0.0012810529361081,-3.734330553210259,0.0005744447644321,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl914,0.0039184736162647,-2.875744824143741,0.0004379115596289,'75.0 percentile dcj 0.880 cm us**-1'
r60um_tpl915,0.0020879353820568,-2.6430072104471902,0.0007907535345392,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl916,0.00170026882331,-3.4259214317925735,0.000489993078519,'80.0 percentile dcj 0.881 cm us**-1'
r60um_tpl917,0.0022078163641911,-3.46512001353553,0.0009786560417265,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl918,0.0025931009327884,-3.672184410521007,0.0003292235629666,'85.0 percentile dcj 0.881 cm us**-1'
r60um_tpl919,0.0037105780252128,-2.747183719619271,0.0002991155046478,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl920,0.0022090248790073,-2.6919248925847388,0.0003850361546449,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl921,0.0021001289242285,-2.9943569148601963,0.0004130633439957,'60.0 percentile dcj 0.879 cm us**-1'
r60um_tpl922,0.0022743134551062,-3.5018516393323855,0.0006312743128736,'45.0 percentile dcj 0.877 cm us**-1'
r60um_tpl923,0.0036227208330819,-2.650204559063595,0.0007685089511687,'90.0 percentile dcj 0.882 cm us**-1'
r60um_tpl924,0.0041226507573615,-3.393127682241163,0.0009518839943638,'70.0 percentile dcj 0.879 cm us**-1'
r60um_tpl925,0.0037139536010408,-2.556485102744799,0.0009249061405549,'40.0 percentile dcj 0.877 cm us**-1'
r60um_tpl926,0.0021566981858463,-2.666020795537251,0.0004398518330665,'75.0 percentile dcj 0.880 cm us**-1'
